Date,Ad Network,Campaign,Country,Ad LTV D7,IAP LTV D7,IAP LTV D360,Play Time D1,IAP LTV D1,Ad LTV D1,Attributed eCPI,Banner RPM,Inter. RPM,Reward. RPM,Banner IPDAU,Inter. IPDAU,Reward. IPDAU,Sessions,Ad LTV D360
2023-10-09,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.5553250670794634,6.412340623608018,19.15361111111111,96.9,22.45,1.8,2.75,
2023-10-09,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-20_211208,US,,,,,,,,0.5608271681068343,6.089529171374765,15.339477290322579,108.34042553191489,22.595744680851062,3.297872340425532,3.0638297872340425,
2023-10-09,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr5_ROAS_IAA_220913,US,0.00061,0,0,,0,0.00061,,0.19514052583862193,2.0103774297188757,6.7316658333333335,68.9375,15.5625,0.75,2.4375,0.00061
2023-10-09,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.46415910037174724,6.678530129310344,17.834176470588233,64.04761904761905,11.047619047619047,0.8095238095238095,2.238095238095238,
2023-10-09,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.11375910583941606,0.9870661734693879,2.6812857142857145,68.5,24.5,1.75,3.5,
2023-10-09,googleadwords_int,MaT3D_A_GG_Global_ROAS_IAA_220329,US,,,,,,,,0.16054653465346533,2.307366287128713,2.80825,112.22222222222223,22.444444444444443,0.4444444444444444,2.7777777777777777,
2023-10-10,Facebook Ads,MaT3D_A_FB_US_VO_220930,US,,,,,,,,0.76943440433213,12.712492647058824,16.986200000000004,46.166666666666664,7.555555555555555,0.2777777777777778,2.3333333333333335,
2023-10-10,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.681986875532096,7.5219136408730165,18.186072164948452,81.56944444444444,14,1.3472222222222223,2.4722222222222223,
2023-10-10,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,,,,,,,,0.6675670402381089,7.10918303911388,12.776666608527131,100.4080459770115,16.603448275862068,2.9655172413793105,2.660919540229885,
2023-10-10,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.09129559748427674,0.7408932038834952,1.3915445454545454,24.46153846153846,7.923076923076923,0.8461538461538461,1.9230769230769231,
2023-10-10,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Global-1_ROAS_IAA_220627,US,0.0702682475,0,0,4546,0,0.04089775,,0.1320898767898768,1.5763798762376238,2.72172972972973,39.51315789473684,10.631578947368421,0.4868421052631579,2.5526315789473686,0.30118398
2023-10-10,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220509,US,,,,,,,,0.7006649554140126,8.712993710691824,18.345,98.125,19.875,0.25,2.5,
2023-10-11,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,,,,,,,,0.6747689913370085,7.130474159260577,13.402766065088757,96.53216374269006,16.450292397660817,1.976608187134503,2.473684210526316,
2023-10-11,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr4_ROAS_IAA_220719,US,,,,,,,,0.0659015076923077,1.442978494623656,2.4211764705882355,32.5,9.3,1.7,2.7,
2023-10-11,googleadwords_int,MaT3D_A_GG_Global_ROAS_IAA_220329,US,,,,,,,,0.22526741996233524,1.7133672959183675,2.750125,132.75,24.5,1,3.125,
